period,biz_line_id,branch_id,product_type,customer_segment,actual_revenue,actual_direct_cost,actual_allocated_expense,actual_profit,actual_trade_volume,actual_commission_rate
2025-08,BROKERAGE,B007,STOCK,HNW,4400275.73,1012063.42,1056066.18,2332146.14,13544978003.77,0.00032486
2025-08,BROKERAGE,B007,FUND,HNW,1289735.99,296639.28,309536.64,683560.08,4411199733.03,0.00029238
2025-08,BROKERAGE,B007,BOND,HNW,606934.58,139594.95,145664.3,321675.33,2594823372.37,0.0002339
2025-08,BROKERAGE,B007,ETF,HNW,1289735.99,296639.28,309536.64,683560.08,4841560682.59,0.00026639
2025-08,BROKERAGE,B007,STOCK,INSTITUTION,2942904.41,676868.01,706297.06,1559739.34,12222988150.6,0.00024077
2025-08,BROKERAGE,B007,FUND,INSTITUTION,862575.43,198392.35,207018.1,457164.98,3980666639.09,0.00021669
2025-08,BROKERAGE,B007,BOND,INSTITUTION,405917.85,93361.11,97420.28,215136.46,2341568611.23,0.00017335
2025-08,BROKERAGE,B007,ETF,INSTITUTION,862575.43,198392.35,207018.1,457164.98,4369024359.97,0.00019743
2025-08,BROKERAGE,B008,STOCK,RETAIL,6272393.05,1442650.4,1505374.33,3324368.31,16804893921.98,0.00037325
2025-08,BROKERAGE,B008,FUND,RETAIL,1838460.03,422845.81,441230.41,974383.82,5472858173.83,0.00033592
2025-08,BROKERAGE,B008,BOND,RETAIL,865157.66,198986.26,207637.84,458533.56,3219328337.55,0.00026874
2025-08,BROKERAGE,B008,ETF,RETAIL,1838460.03,422845.81,441230.41,974383.82,6006795556.64,0.00030606
2025-08,BROKERAGE,B008,STOCK,HNW,2800175.47,644040.36,672042.11,1484093.0,8619531456.95,0.00032486
2025-08,BROKERAGE,B008,FUND,HNW,820741.09,188770.45,196977.86,434992.78,2807127102.84,0.00029238
2025-08,BROKERAGE,B008,BOND,HNW,386231.1,88833.15,92695.46,204702.48,1651251236.96,0.0002339
2025-08,BROKERAGE,B008,ETF,HNW,820741.09,188770.45,196977.86,434992.78,3080993161.65,0.00026639
2025-08,BROKERAGE,B008,STOCK,INSTITUTION,1872757.35,430734.19,449461.76,992561.4,7778265186.75,0.00024077
2025-08,BROKERAGE,B008,FUND,INSTITUTION,548911.64,126249.68,131738.79,290923.17,2533151497.6,0.00021669
2025-08,BROKERAGE,B008,BOND,INSTITUTION,258311.36,59411.61,61994.73,136905.02,1490089116.24,0.00017335
2025-08,BROKERAGE,B008,ETF,INSTITUTION,548911.64,126249.68,131738.79,290923.17,2780288229.07,0.00019743
2025-08,BROKERAGE,B009,STOCK,RETAIL,4480280.75,1030464.57,1344084.22,2105731.95,12003495658.56,0.00037325
2025-08,BROKERAGE,B009,FUND,RETAIL,1313185.74,302032.72,393955.72,617197.3,3909184409.88,0.00033592
2025-08,BROKERAGE,B009,BOND,RETAIL,617969.76,142133.04,185390.93,290445.79,2299520241.1,0.00026874
2025-08,BROKERAGE,B009,ETF,RETAIL,1313185.74,302032.72,393955.72,617197.3,4290568254.74,0.00030606
2025-08,BROKERAGE,B009,STOCK,HNW,2000125.33,460028.83,600037.6,940058.91,6156808183.53,0.00032486
2025-08,BROKERAGE,B009,FUND,HNW,586243.63,134836.04,175873.09,275534.51,2005090787.74,0.00029238
2025-08,BROKERAGE,B009,BOND,HNW,275879.36,63452.25,82763.81,129663.3,1179465169.26,0.0002339
2025-08,BROKERAGE,B009,ETF,HNW,586243.63,134836.04,175873.09,275534.51,2200709401.18,0.00026639
2025-08,BROKERAGE,B009,STOCK,INSTITUTION,1337683.82,307667.28,401305.15,628711.4,5555903704.82,0.00024077
2025-08,BROKERAGE,B009,FUND,INSTITUTION,392079.74,90178.34,117623.92,184277.48,1809393926.86,0.00021669
2025-08,BROKERAGE,B009,BOND,INSTITUTION,184508.11,42436.87,55352.43,86718.81,1064349368.74,0.00017335
2025-08,BROKERAGE,B009,ETF,INSTITUTION,392079.74,90178.34,117623.92,184277.48,1985920163.62,0.00019743
2025-08,IB,B001,IB_PROJECT,INSTITUTION,4722893.86,1794699.67,1039036.65,1889157.54,0.0,0.0
2025-08,IB,B002,IB_PROJECT,INSTITUTION,6926911.0,2632226.18,2632226.18,1662458.64,0.0,0.0
2025-08,IB,B003,IB_PROJECT,INSTITUTION,4093174.68,1555406.38,900498.43,1637269.87,0.0,0.0
2025-08,IB,B004,IB_PROJECT,INSTITUTION,3148595.91,1196466.44,692691.1,1259438.36,0.0,0.0
2025-08,IB,B005,IB_PROJECT,INSTITUTION,2833736.32,1076819.8,623421.99,1133494.53,0.0,0.0
2025-08,IB,B006,IB_PROJECT,INSTITUTION,2518876.73,957173.16,554152.88,1007550.69,0.0,0.0
2025-08,IB,B007,IB_PROJECT,INSTITUTION,3463455.5,1316113.09,761960.21,1385382.2,0.0,0.0
2025-08,IB,B008,IB_PROJECT,INSTITUTION,2204017.13,837526.51,484883.77,881606.85,0.0,0.0
2025-08,IB,B009,IB_PROJECT,INSTITUTION,1574297.95,598233.22,346345.55,629719.18,0.0,0.0
2025-08,ASSET_MGMT,B001,ASSET_MGMT_PLAN,HNW,5224348.02,1515060.93,1253843.53,2455443.57,0.0,0.0
2025-08,ASSET_MGMT,B002,ASSET_MGMT_PLAN,HNW,7662377.1,2222089.36,3064950.84,2375336.9,0.0,0.0
2025-08,ASSET_MGMT,B003,ASSET_MGMT_PLAN,HNW,4527768.29,1313052.8,1086664.39,2128051.09,0.0,0.0
2025-08,ASSET_MGMT,B004,ASSET_MGMT_PLAN,HNW,3482898.68,1010040.62,835895.68,1636962.38,0.0,0.0
2025-08,ASSET_MGMT,B005,ASSET_MGMT_PLAN,HNW,3134608.81,909036.56,752306.12,1473266.14,0.0,0.0
2025-08,ASSET_MGMT,B006,ASSET_MGMT_PLAN,HNW,2786318.95,808032.49,668716.55,1309569.9,0.0,0.0
2025-08,ASSET_MGMT,B007,ASSET_MGMT_PLAN,HNW,3831188.55,1111044.68,919485.25,1800658.62,0.0,0.0
2025-08,ASSET_MGMT,B008,ASSET_MGMT_PLAN,HNW,2438029.08,707028.43,585126.98,1145873.67,0.0,0.0
2025-08,ASSET_MGMT,B009,ASSET_MGMT_PLAN,HNW,1741449.34,505020.31,417947.84,818481.19,0.0,0.0
2025-08,PROPRIETARY,B001,PROPRIETARY_BOOK,INSTITUTION,25799535.0,2063962.8,2579953.5,21155618.7,0.0,0.0
2025-08,PROPRIETARY,B002,PROPRIETARY_BOOK,INSTITUTION,37839318.0,3027145.44,9838222.68,24973949.88,0.0,0.0
2025-08,PROPRIETARY,B003,PROPRIETARY_BOOK,INSTITUTION,22359597.0,1788767.76,2235959.7,18334869.54,0.0,0.0
2025-08,PROPRIETARY,B004,PROPRIETARY_BOOK,INSTITUTION,17199690.0,1375975.2,1719969.0,14103745.8,0.0,0.0
2025-08,PROPRIETARY,B005,PROPRIETARY_BOOK,INSTITUTION,15479721.0,1238377.68,1547972.1,12693371.22,0.0,0.0
2025-08,PROPRIETARY,B006,PROPRIETARY_BOOK,INSTITUTION,13759752.0,1100780.16,1375975.2,11282996.64,0.0,0.0
2025-08,PROPRIETARY,B007,PROPRIETARY_BOOK,INSTITUTION,18919659.0,1513572.72,1891965.9,15514120.38,0.0,0.0
2025-08,PROPRIETARY,B008,PROPRIETARY_BOOK,INSTITUTION,12039783.0,963182.64,1203978.3,9872622.06,0.0,0.0
2025-08,PROPRIETARY,B009,PROPRIETARY_BOOK,INSTITUTION,8599845.0,687987.6,859984.5,7051872.9,0.0,0.0
2025-08,MARGIN,B001,MARGIN_FINANCING,HNW,23078567.16,4154142.09,4154142.09,14770282.98,291396049999.44,7.92e-05
2025-08,MARGIN,B002,MARGIN_FINANCING,HNW,33848565.17,6092741.73,11508512.16,16247311.28,427380873332.52,7.92e-05
2025-08,MARGIN,B003,MARGIN_FINANCING,HNW,20001424.87,3600256.48,3600256.48,12800911.92,252543243332.85,7.92e-05
2025-08,MARGIN,B004,MARGIN_FINANCING,HNW,15385711.44,2769428.06,2769428.06,9846855.32,194264033332.96,7.92e-05
2025-08,MARGIN,B005,MARGIN_FINANCING,HNW,13847140.3,2492485.25,2492485.25,8862169.79,174837629999.67,7.92e-05
2025-08,MARGIN,B006,MARGIN_FINANCING,HNW,12308569.15,2215542.45,2215542.45,7877484.26,155411226666.37,7.92e-05
2025-08,MARGIN,B007,MARGIN_FINANCING,HNW,16924282.58,3046370.87,3046370.87,10831540.85,213690436666.26,7.92e-05
2025-08,MARGIN,B008,MARGIN_FINANCING,HNW,10769998.01,1938599.64,1938599.64,6892798.73,135984823333.07,7.92e-05
2025-08,MARGIN,B009,MARGIN_FINANCING,HNW,7692855.72,1384714.03,1384714.03,4923427.66,97132016666.48,7.92e-05
2025-08,WEALTH,B001,WEALTH_PRODUCT,HNW,8121226.91,3410915.3,2761217.15,1949094.46,0.0,0.0
2025-08,WEALTH,B002,WEALTH_PRODUCT,HNW,11911132.8,5002675.78,5955566.4,952890.62,0.0,0.0
2025-08,WEALTH,B003,WEALTH_PRODUCT,HNW,5630717.33,2364901.28,1914443.89,1351372.16,0.0,0.0
2025-08,WEALTH,B004,WEALTH_PRODUCT,HNW,4331321.02,1819154.83,1472649.15,1039517.04,0.0,0.0
2025-08,WEALTH,B005,WEALTH_PRODUCT,HNW,4872736.15,2046549.18,1656730.29,1169456.68,0.0,0.0
2025-08,WEALTH,B006,WEALTH_PRODUCT,HNW,3465056.82,1455323.86,1178119.32,831613.64,0.0,0.0
2025-08,WEALTH,B007,WEALTH_PRODUCT,HNW,4764453.12,2001070.31,1619914.06,1143468.75,0.0,0.0
2025-08,WEALTH,B008,WEALTH_PRODUCT,HNW,3031924.71,1273408.38,1030854.4,727661.93,0.0,0.0
2025-08,WEALTH,B009,WEALTH_PRODUCT,HNW,2165660.51,909577.41,736324.57,519758.52,0.0,0.0
2025-08,HQ,B001,HQ_SERVICE,INSTITUTION,8887500.0,5776875.0,6399000.0,-3288375.0,0.0,0.0
2025-08,HQ,B002,HQ_SERVICE,INSTITUTION,13035000.0,8472750.0,11470800.0,-6908550.0,0.0,0.0
2025-08,HQ,B003,HQ_SERVICE,INSTITUTION,7702500.0,5006625.0,5545800.0,-2849925.0,0.0,0.0
2025-08,HQ,B004,HQ_SERVICE,INSTITUTION,5925000.0,3851250.0,4266000.0,-2192250.0,0.0,0.0
2025-08,HQ,B005,HQ_SERVICE,INSTITUTION,5332500.0,3466125.0,3839400.0,-1973025.0,0.0,0.0
2025-08,HQ,B006,HQ_SERVICE,INSTITUTION,4740000.0,3081000.0,3412800.0,-1753800.0,0.0,0.0
2025-08,HQ,B007,HQ_SERVICE,INSTITUTION,6517500.0,4236375.0,4692600.0,-2411475.0,0.0,0.0
2025-08,HQ,B008,HQ_SERVICE,INSTITUTION,4147500.0,2695875.0,2986200.0,-1534575.0,0.0,0.0
2025-08,HQ,B009,HQ_SERVICE,INSTITUTION,2962500.0,1925625.0,2133000.0,-1096125.0,0.0,0.0
2025-09,BROKERAGE,B001,STOCK,RETAIL,15312351.92,3521840.94,3674964.46,8115546.52,41024605415.33,0.00037325
2025-09,BROKERAGE,B001,FUND,RETAIL,4488103.15,1032263.72,1077144.76,2378694.67,13360503679.32,0.00033592
2025-09,BROKERAGE,B001,BOND,RETAIL,2112048.54,485771.16,506891.65,1119385.73,7859119811.37,0.00026874
2025-09,BROKERAGE,B001,ETF,RETAIL,4488103.15,1032263.72,1077144.76,2378694.67,14663967452.92,0.00030606
2025-09,BROKERAGE,B001,STOCK,HNW,6835871.39,1572250.42,1640609.13,3623011.84,21042255817.14,0.00032486
2025-09,BROKERAGE,B001,FUND,HNW,2003617.48,460832.02,480868.19,1061917.26,6852841932.78,0.00029238
2025-09,BROKERAGE,B001,BOND,HNW,942878.81,216862.13,226290.92,499725.77,4031083489.87,0.0002339
2025-09,BROKERAGE,B001,ETF,HNW,2003617.48,460832.02,480868.19,1061917.26,7521411877.45,0.00026639
2025-09,BROKERAGE,B001,STOCK,INSTITUTION,4571830.79,1051521.08,1097239.39,2423070.32,18988531649.38,0.00024077
2025-09,BROKERAGE,B001,FUND,INSTITUTION,1340019.37,308204.45,321604.65,710210.27,6184004560.14,0.00021669
2025-09,BROKERAGE,B001,BOND,INSTITUTION,630597.35,145037.39,151343.36,334216.6,3637649741.26,0.00017335
2025-09,BROKERAGE,B001,ETF,INSTITUTION,1340019.37,308204.45,321604.65,710210.27,6787322078.21,0.00019743
2025-09,BROKERAGE,B002,STOCK,RETAIL,24095018.73,5541854.31,9638007.49,8915156.93,81722353566.3,0.00029484
2025-09,BROKERAGE,B002,FUND,RETAIL,7062333.07,1624336.61,2824933.23,2613063.24,26614559590.56,0.00026536
2025-09,BROKERAGE,B002,BOND,RETAIL,3323450.86,764393.7,1329380.34,1229676.82,15655623288.56,0.00021228
2025-09,BROKERAGE,B002,ETF,RETAIL,7062333.07,1624336.61,2824933.23,2613063.24,29211101989.64,0.00024177
2025-09,BROKERAGE,B002,STOCK,HNW,10756704.79,2474042.1,4302681.92,3979980.77,41916860681.8,0.00025662
2025-09,BROKERAGE,B002,FUND,HNW,3152827.27,725150.27,1261130.91,1166546.09,13651084896.37,0.00023096
2025-09,BROKERAGE,B002,BOND,HNW,1483683.42,341247.19,593473.37,548962.87,8030049939.04,0.00018477
2025-09,BROKERAGE,B002,ETF,HNW,3152827.27,725150.27,1261130.91,1166546.09,14982898056.99,0.00021043
2025-09,BROKERAGE,B002,STOCK,INSTITUTION,7589363.51,1745553.61,3035745.4,2808064.5,37825775079.26,0.00020064
2025-09,BROKERAGE,B002,FUND,INSTITUTION,2224468.62,511627.78,889787.45,823053.39,12318739010.49,0.00018058
2025-09,BROKERAGE,B002,BOND,INSTITUTION,1046808.76,240766.01,418723.5,387319.24,7246317064.99,0.00014446
2025-09,BROKERAGE,B002,ETF,INSTITUTION,2224468.62,511627.78,889787.45,823053.39,13520567206.63,0.00016452
2025-09,BROKERAGE,B003,STOCK,RETAIL,13270705.0,3052262.15,3184969.2,7033473.65,37425955817.5,0.00035459
2025-09,BROKERAGE,B003,FUND,RETAIL,3889689.4,894628.56,933525.46,2061535.38,12188529672.37,0.00031913
2025-09,BROKERAGE,B003,BOND,RETAIL,1830442.07,421001.68,439306.1,970134.3,7169723336.69,0.0002553
2025-09,BROKERAGE,B003,ETF,RETAIL,3889689.4,894628.56,933525.46,2061535.38,13377654518.45,0.00029076
2025-09,BROKERAGE,B003,STOCK,HNW,5924421.87,1362617.03,1421861.25,3139943.59,19196443903.35,0.00030862
2025-09,BROKERAGE,B003,FUND,HNW,1736468.48,399387.75,416752.44,920328.29,6251715447.45,0.00027776
2025-09,BROKERAGE,B003,BOND,HNW,817161.64,187947.18,196118.79,433095.67,3677479674.97,0.00022221
2025-09,BROKERAGE,B003,ETF,HNW,1736468.48,399387.75,416752.44,920328.29,6861638905.74,0.00025307
2025-09,BROKERAGE,B003,STOCK,INSTITUTION,3962253.35,911318.27,950940.8,2099994.28,17322870978.38,0.00022873
2025-09,BROKERAGE,B003,FUND,INSTITUTION,1161350.12,267110.53,278724.03,615515.56,5641548019.78,0.00020586
2025-09,BROKERAGE,B003,BOND,INSTITUTION,546517.7,125699.07,131164.25,289654.38,3318557658.69,0.00016469
2025-09,BROKERAGE,B003,ETF,INSTITUTION,1161350.12,267110.53,278724.03,615515.56,6191942948.54,0.00018756
2025-09,BROKERAGE,B004,STOCK,RETAIL,10208234.61,2347893.96,2449976.31,5410364.35,27349736943.56,0.00037325
2025-09,BROKERAGE,B004,FUND,RETAIL,2992068.77,688175.82,718096.5,1585796.45,8907002452.88,0.00033592
2025-09,BROKERAGE,B004,BOND,RETAIL,1408032.36,323847.44,337927.77,746257.15,5239413207.58,0.00026874
2025-09,BROKERAGE,B004,ETF,RETAIL,2992068.77,688175.82,718096.5,1585796.45,9775978301.94,0.00030606
2025-09,BROKERAGE,B004,STOCK,HNW,4557247.6,1048166.95,1093739.42,2415341.23,14028170544.76,0.00032486
2025-09,BROKERAGE,B004,FUND,HNW,1335744.98,307221.35,320578.8,707944.84,4568561288.52,0.00029238
2025-09,BROKERAGE,B004,BOND,HNW,628585.88,144574.75,150860.61,333150.51,2687388993.25,0.0002339
2025-09,BROKERAGE,B004,ETF,HNW,1335744.98,307221.35,320578.8,707944.84,5014274584.96,0.00026639
2025-09,BROKERAGE,B004,STOCK,INSTITUTION,3047887.19,701014.05,731492.93,1615380.21,12659021099.59,0.00024077
2025-09,BROKERAGE,B004,FUND,INSTITUTION,893346.25,205469.64,214403.1,473473.51,4122669706.76,0.00021669
2025-09,BROKERAGE,B004,BOND,INSTITUTION,420398.23,96691.59,100895.58,222811.06,2425099827.51,0.00017335
2025-09,BROKERAGE,B004,ETF,INSTITUTION,893346.25,205469.64,214403.1,473473.51,4524881385.47,0.00019743
2025-09,BROKERAGE,B005,STOCK,RETAIL,9187411.15,2113104.57,2204978.68,4869327.91,24614763249.2,0.00037325
2025-09,BROKERAGE,B005,FUND,RETAIL,2692861.89,619358.23,646286.85,1427216.8,8016302207.59,0.00033592
2025-09,BROKERAGE,B005,BOND,RETAIL,1267229.12,291462.7,304134.99,671631.44,4715471886.82,0.00026874
2025-09,BROKERAGE,B005,ETF,RETAIL,2692861.89,619358.23,646286.85,1427216.8,8798380471.75,0.00030606
2025-09,BROKERAGE,B005,STOCK,HNW,4101522.84,943350.25,984365.48,2173807.1,12625353490.28,0.00032486
2025-09,BROKERAGE,B005,FUND,HNW,1202170.49,276499.21,288520.92,637150.36,4111705159.67,0.00029238
2025-09,BROKERAGE,B005,BOND,HNW,565727.29,130117.28,135774.55,299835.46,2418650093.92,0.0002339
2025-09,BROKERAGE,B005,ETF,HNW,1202170.49,276499.21,288520.92,637150.36,4512847126.47,0.00026639
2025-09,BROKERAGE,B005,STOCK,INSTITUTION,2743098.47,630912.65,658343.63,1453842.19,11393118989.63,0.00024077
2025-09,BROKERAGE,B005,FUND,INSTITUTION,804011.62,184922.67,192962.79,426126.16,3710402736.09,0.00021669
2025-09,BROKERAGE,B005,BOND,INSTITUTION,378358.41,87022.43,90806.02,200529.96,2182589844.76,0.00017335
2025-09,BROKERAGE,B005,ETF,INSTITUTION,804011.62,184922.67,192962.79,426126.16,4072393246.92,0.00019743
2025-09,BROKERAGE,B006,STOCK,RETAIL,8166587.69,1878315.17,2449976.31,3838296.22,21879789554.84,0.00037325
2025-09,BROKERAGE,B006,FUND,RETAIL,2393655.01,550540.65,718096.5,1125017.86,7125601962.31,0.00033592
2025-09,BROKERAGE,B006,BOND,RETAIL,1126425.89,259077.95,337927.77,529420.17,4191530566.06,0.00026874
2025-09,BROKERAGE,B006,ETF,RETAIL,2393655.01,550540.65,718096.5,1125017.86,7820782641.56,0.00030606
2025-09,BROKERAGE,B006,STOCK,HNW,3645798.08,838533.56,1093739.42,1713525.1,11222536435.81,0.00032486
2025-09,BROKERAGE,B006,FUND,HNW,1068595.99,245777.08,320578.8,502240.11,3654849030.82,0.00029238
2025-09,BROKERAGE,B006,BOND,HNW,502868.7,115659.8,150860.61,236348.29,2149911194.6,0.0002339
2025-09,BROKERAGE,B006,ETF,HNW,1068595.99,245777.08,320578.8,502240.11,4011419667.97,0.00026639
2025-09,BROKERAGE,B006,STOCK,INSTITUTION,2438309.75,560811.24,731492.93,1146005.58,10127216879.67,0.00024077
2025-09,BROKERAGE,B006,FUND,INSTITUTION,714677.0,164375.71,214403.1,335898.19,3298135765.41,0.00021669
2025-09,BROKERAGE,B006,BOND,INSTITUTION,336318.59,77353.27,100895.58,158069.74,1940079862.01,0.00017335
2025-09,BROKERAGE,B006,ETF,INSTITUTION,714677.0,164375.71,214403.1,335898.19,3619905108.38,0.00019743
2025-09,BROKERAGE,B007,STOCK,RETAIL,11229058.08,2582683.36,2694973.94,5951400.78,30084710637.91,0.00037325
2025-09,BROKERAGE,B007,FUND,RETAIL,3291275.64,756993.4,789906.15,1744376.09,9797702698.17,0.00033592
2025-09,BROKERAGE,B007,BOND,RETAIL,1548835.6,356232.19,371720.54,820882.87,5763354528.34,0.00026874
2025-09,BROKERAGE,B007,ETF,RETAIL,3291275.64,756993.4,789906.15,1744376.09,10753576132.14,0.00030606
2025-09,BROKERAGE,B007,STOCK,HNW,5012972.36,1152983.64,1203113.37,2656875.35,15430987599.23,0.00032486
2025-09,BROKERAGE,B007,FUND,HNW,1469319.48,337943.48,352636.68,778739.33,5025417417.37,0.00029238
2025-09,BROKERAGE,B007,BOND,HNW,691444.46,159032.23,165946.67,366465.57,2956127892.57,0.0002339
2025-09,BROKERAGE,B007,ETF,HNW,1469319.48,337943.48,352636.68,778739.33,5515702043.46,0.00026639
2025-09,BROKERAGE,B007,STOCK,INSTITUTION,3352675.91,771115.46,804642.22,1776918.23,13924923209.55,0.00024077
2025-09,BROKERAGE,B007,FUND,INSTITUTION,982680.87,226016.6,235843.41,520820.86,4534936677.44,0.00021669
2025-09,BROKERAGE,B007,BOND,INSTITUTION,462438.06,106360.75,110985.13,245092.17,2667609810.26,0.00017335
2025-09,BROKERAGE,B007,ETF,INSTITUTION,982680.87,226016.6,235843.41,520820.86,4977369524.02,0.00019743
2025-09,BROKERAGE,B008,STOCK,RETAIL,7145764.23,1643525.77,1714983.42,3787255.04,19144815860.49,0.00037325
2025-09,BROKERAGE,B008,FUND,RETAIL,2094448.14,481723.07,502667.55,1110057.51,6234901717.02,0.00033592
2025-09,BROKERAGE,B008,BOND,RETAIL,985622.65,226693.21,236549.44,522380.01,3667589245.3,0.00026874
2025-09,BROKERAGE,B008,ETF,RETAIL,2094448.14,481723.07,502667.55,1110057.51,6843184811.36,0.00030606
2025-09,BROKERAGE,B008,STOCK,HNW,3190073.32,733716.86,765617.6,1690738.86,9819719381.33,0.00032486
2025-09,BROKERAGE,B008,FUND,HNW,935021.49,215054.94,224405.16,495561.39,3197992901.97,0.00029238
2025-09,BROKERAGE,B008,BOND,HNW,440010.11,101202.33,105602.43,233205.36,1881172295.27,0.0002339
2025-09,BROKERAGE,B008,ETF,HNW,935021.49,215054.94,224405.16,495561.39,3509992209.47,0.00026639
2025-09,BROKERAGE,B008,STOCK,INSTITUTION,2133521.03,490709.84,512045.05,1130766.15,8861314769.71,0.00024077
2025-09,BROKERAGE,B008,FUND,INSTITUTION,625342.37,143828.75,150082.17,331431.46,2885868794.73,0.00021669
2025-09,BROKERAGE,B008,BOND,INSTITUTION,294278.76,67684.12,70626.9,155967.74,1697569879.26,0.00017335
2025-09,BROKERAGE,B008,ETF,INSTITUTION,625342.37,143828.75,150082.17,331431.46,3167416969.83,0.00019743
2025-09,BROKERAGE,B009,STOCK,RETAIL,5104117.31,1173946.98,1531235.19,2398935.13,13674868471.78,0.00037325
2025-09,BROKERAGE,B009,FUND,RETAIL,1496034.38,344087.91,448810.31,703136.16,4453501226.44,0.00033592
2025-09,BROKERAGE,B009,BOND,RETAIL,704016.18,161923.72,211204.85,330887.6,2619706603.79,0.00026874
2025-09,BROKERAGE,B009,ETF,RETAIL,1496034.38,344087.91,448810.31,703136.16,4887989150.97,0.00030606
2025-09,BROKERAGE,B009,STOCK,HNW,2278623.8,524083.47,683587.14,1070953.19,7014085272.38,0.00032486
2025-09,BROKERAGE,B009,FUND,HNW,667872.49,153610.67,200361.75,313900.07,2284280644.26,0.00029238
2025-09,BROKERAGE,B009,BOND,HNW,314292.94,72287.38,94287.88,147717.68,1343694496.62,0.0002339
2025-09,BROKERAGE,B009,ETF,HNW,667872.49,153610.67,200361.75,313900.07,2507137292.48,0.00026639
2025-09,BROKERAGE,B009,STOCK,INSTITUTION,1523943.6,350507.03,457183.08,716253.49,6329510549.79,0.00024077
2025-09,BROKERAGE,B009,FUND,INSTITUTION,446673.12,102734.82,134001.94,209936.37,2061334853.38,0.00021669
2025-09,BROKERAGE,B009,BOND,INSTITUTION,210199.12,48345.8,63059.74,98793.58,1212549913.75,0.00017335
2025-09,BROKERAGE,B009,ETF,INSTITUTION,446673.12,102734.82,134001.94,209936.37,2262440692.74,0.00019743
2025-09,IB,B001,IB_PROJECT,INSTITUTION,5380511.99,2044594.56,1183712.64,2152204.8,0.0,0.0
2025-09,IB,B002,IB_PROJECT,INSTITUTION,7891417.59,2998738.68,2998738.68,1893940.22,0.0,0.0
2025-09,IB,B003,IB_PROJECT,INSTITUTION,4663110.39,1771981.95,1025884.29,1865244.16,0.0,0.0
2025-09,IB,B004,IB_PROJECT,INSTITUTION,3587008.0,1363063.04,789141.76,1434803.2,0.0,0.0
2025-09,IB,B005,IB_PROJECT,INSTITUTION,3228307.2,1226756.73,710227.58,1291322.88,0.0,0.0
2025-09,IB,B006,IB_PROJECT,INSTITUTION,2869606.4,1090450.43,631313.41,1147842.56,0.0,0.0
2025-09,IB,B007,IB_PROJECT,INSTITUTION,3945708.79,1499369.34,868055.93,1578283.52,0.0,0.0
2025-09,IB,B008,IB_PROJECT,INSTITUTION,2510905.6,954144.13,552399.23,1004362.24,0.0,0.0
2025-09,IB,B009,IB_PROJECT,INSTITUTION,1793504.0,681531.52,394570.88,717401.6,0.0,0.0
2025-09,ASSET_MGMT,B001,ASSET_MGMT_PLAN,HNW,5951788.89,1726018.78,1428429.33,2797340.78,0.0,0.0
2025-09,ASSET_MGMT,B002,ASSET_MGMT_PLAN,HNW,8729290.37,2531494.21,3491716.15,2706080.01,0.0,0.0
2025-09,ASSET_MGMT,B003,ASSET_MGMT_PLAN,HNW,5158217.04,1495882.94,1237972.09,2424362.01,0.0,0.0
2025-09,ASSET_MGMT,B004,ASSET_MGMT_PLAN,HNW,3967859.26,1150679.18,952286.22,1864893.85,0.0,0.0
2025-09,ASSET_MGMT,B005,ASSET_MGMT_PLAN,HNW,3571073.33,1035611.27,857057.6,1678404.47,0.0,0.0
2025-09,ASSET_MGMT,B006,ASSET_MGMT_PLAN,HNW,3174287.41,920543.35,761828.98,1491915.08,0.0,0.0
2025-09,ASSET_MGMT,B007,ASSET_MGMT_PLAN,HNW,4364645.18,1265747.1,1047514.84,2051383.24,0.0,0.0
2025-09,ASSET_MGMT,B008,ASSET_MGMT_PLAN,HNW,2777501.48,805475.43,666600.36,1305425.7,0.0,0.0
2025-09,ASSET_MGMT,B009,ASSET_MGMT_PLAN,HNW,1983929.63,575339.59,476143.11,932446.93,0.0,0.0
2025-09,PROPRIETARY,B001,PROPRIETARY_BOOK,INSTITUTION,29391875.32,2351350.03,2939187.53,24101337.76,0.0,0.0
2025-09,PROPRIETARY,B002,PROPRIETARY_BOOK,INSTITUTION,43108083.8,3448646.7,11208101.79,28451335.31,0.0,0.0
2025-09,PROPRIETARY,B003,PROPRIETARY_BOOK,INSTITUTION,25472958.61,2037836.69,2547295.86,20887826.06,0.0,0.0
2025-09,PROPRIETARY,B004,PROPRIETARY_BOOK,INSTITUTION,19594583.54,1567566.68,1959458.35,16067558.51,0.0,0.0
2025-09,PROPRIETARY,B005,PROPRIETARY_BOOK,INSTITUTION,17635125.19,1410810.02,1763512.52,14460802.66,0.0,0.0
2025-09,PROPRIETARY,B006,PROPRIETARY_BOOK,INSTITUTION,15675666.84,1254053.35,1567566.68,12854046.81,0.0,0.0
2025-09,PROPRIETARY,B007,PROPRIETARY_BOOK,INSTITUTION,21554041.9,1724323.35,2155404.19,17674314.36,0.0,0.0
2025-09,PROPRIETARY,B008,PROPRIETARY_BOOK,INSTITUTION,13716208.48,1097296.68,1371620.85,11247290.95,0.0,0.0
2025-09,PROPRIETARY,B009,PROPRIETARY_BOOK,INSTITUTION,9797291.77,783783.34,979729.18,8033779.25,0.0,0.0
2025-09,MARGIN,B001,MARGIN_FINANCING,HNW,26292038.54,4732566.94,4732566.94,16826904.66,331970183543.67,7.92e-05
2025-09,MARGIN,B002,MARGIN_FINANCING,HNW,38561656.52,6941098.17,13110963.22,18509595.13,486889602530.72,7.92e-05
