period,branch_id,branch_name,customer_segment,product_type,budget_revenue,actual_revenue,budget_trade_volume,actual_trade_volume,budget_commission_rate,actual_commission_rate,total_variance,volume_effect,rate_effect,mix_effect,explanation
2025-07,B005,杭州营业部,HNW,BOND,584622.28,484011.12,2399454458.26,2069289524.8,0.00024365,0.0002339,-100611.16,-80444.69,-20175.57,9.1,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B005,杭州营业部,HNW,ETF,1242322.34,1028523.64,4477030879.43,3860991430.42,0.00027749,0.00026639,-213798.7,-170944.79,-42857.0,3.09,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B005,杭州营业部,INSTITUTION,STOCK,3221268.76,2346873.14,11773643135.78,9747446246.68,0.0002736,0.00024077,-874395.62,-554367.47,-320008.66,-19.49,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B005,杭州营业部,INSTITUTION,FUND,944164.98,687876.61,3834328224.3,3174455674.21,0.00024624,0.00021669,-256288.37,-162487.02,-93805.17,3.81,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B005,杭州营业部,INSTITUTION,BOND,444312.93,323706.64,2255487190.76,1867326867.18,0.00019699,0.00017335,-120606.29,-76463.7,-44143.61,1.02,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B005,杭州营业部,INSTITUTION,ETF,944164.98,687876.61,4208409026.67,3484158666.81,0.00022435,0.00019743,-256288.37,-162485.57,-93793.55,-9.25,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,RETAIL,STOCK,8439347.4,6986969.47,21706140431.39,18719375508.03,0.0003888,0.00037325,-1452377.93,-1161254.2,-291086.29,-37.44,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,RETAIL,FUND,2473601.82,2047904.84,7069049565.78,6096348345.53,0.00034992,0.00033592,-425696.98,-340367.61,-85348.88,19.51,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,RETAIL,BOND,1164047.92,963719.93,4158264450.46,3586087262.08,0.00027994,0.00026874,-200327.99,-160175.28,-40164.18,11.47,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,RETAIL,ETF,2473601.82,2047904.84,7758712938.05,6691114037.77,0.00031882,0.00030606,-425696.98,-340371.88,-85378.62,53.52,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,HNW,STOCK,3767565.8,3119182.8,11133468686.32,9601503395.08,0.0003384,0.00032486,-648383.0,-518417.05,-130004.36,38.41,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,HNW,FUND,1104286.53,914243.23,3625842292.48,3126926393.03,0.00030456,0.00029238,-190043.3,-151949.83,-38085.96,-7.51,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,HNW,BOND,519664.25,430232.11,2132848407.34,1839368466.49,0.00024365,0.0002339,-89432.14,-71506.39,-17933.84,8.09,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,HNW,ETF,1104286.53,914243.23,3979583003.94,3431992382.6,0.00027749,0.00026639,-190043.3,-151950.92,-38095.12,2.74,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,INSTITUTION,STOCK,2863350.01,2086109.46,10465460565.14,8664396663.72,0.0002736,0.00024077,-777240.55,-492771.08,-284452.14,-17.32,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,INSTITUTION,FUND,839257.76,611445.88,3408291754.93,2821738377.07,0.00024624,0.00021669,-227811.88,-144432.9,-83382.37,3.39,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,INSTITUTION,BOND,394944.83,287739.24,2004877502.9,1659846104.16,0.00019699,0.00017335,-107205.59,-67967.74,-39238.76,0.91,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B006,成都营业部,INSTITUTION,ETF,839257.76,611445.88,3740808023.7,3097029926.06,0.00022435,0.00019743,-227811.88,-144431.62,-83372.05,-8.22,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,RETAIL,STOCK,11604102.67,9607083.02,29845943093.17,25739141323.55,0.0003888,0.00037325,-1997019.65,-1596724.53,-400243.65,-51.47,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,RETAIL,FUND,3401202.51,2815869.16,9719943152.95,8382478975.1,0.00034992,0.00033592,-585333.35,-468005.47,-117354.71,26.82,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,RETAIL,BOND,1600565.89,1325114.9,5717613619.38,4930869985.35,0.00027994,0.00026874,-275450.99,-220241.01,-55225.74,15.77,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,RETAIL,ETF,3401202.51,2815869.16,10668230289.82,9200281801.94,0.00031882,0.00030606,-585333.35,-468011.34,-117395.6,73.58,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,HNW,STOCK,5180402.98,4288876.35,15308519443.68,13202067168.23,0.0003384,0.00032486,-891526.63,-712823.45,-178755.99,52.81,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,HNW,FUND,1518393.98,1257084.45,4985533152.16,4299523790.42,0.00030456,0.00029238,-261309.53,-208931.01,-52368.2,-10.32,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,HNW,BOND,714538.34,591569.15,2932666560.09,2529131641.42,0.00024365,0.0002339,-122969.19,-98321.28,-24659.03,11.13,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,HNW,ETF,1518393.98,1257084.45,5471926630.42,4718989526.07,0.00027749,0.00026639,-261309.53,-208932.52,-52380.78,3.77,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,INSTITUTION,STOCK,3937106.26,2868400.5,14390008277.06,11913545412.61,0.0002736,0.00024077,-1068705.76,-677560.24,-391121.7,-23.82,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,INSTITUTION,FUND,1153979.42,840738.08,4686401163.03,3879890268.48,0.00024624,0.00021669,-313241.34,-198595.24,-114650.76,4.66,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,INSTITUTION,BOND,543049.14,395641.45,2756706566.49,2282288393.22,0.00019699,0.00017335,-147407.69,-93455.64,-53953.3,1.24,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B007,武汉营业部,INSTITUTION,ETF,1153979.42,840738.08,5143611032.59,4258416148.33,0.00022435,0.00019743,-313241.34,-198593.47,-114636.56,-11.31,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,RETAIL,STOCK,7384428.97,6113598.29,18992872877.47,16379453569.53,0.0003888,0.00037325,-1270830.68,-1016097.43,-254700.5,-32.75,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,RETAIL,FUND,2164401.6,1791916.74,6185418370.06,5334304802.34,0.00034992,0.00033592,-372484.86,-297821.66,-74680.27,17.07,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,RETAIL,BOND,1018541.93,843254.94,3638481394.15,3137826354.32,0.00027994,0.00026874,-175286.99,-140153.37,-35143.66,10.04,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,RETAIL,ETF,2164401.6,1791916.74,6788873820.79,5854724783.05,0.00031882,0.00030606,-372484.86,-297825.4,-74706.29,46.82,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,HNW,STOCK,3296620.08,2729284.95,9741785100.53,8401315470.69,0.0003384,0.00032486,-567335.13,-453614.92,-113753.81,33.6,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,HNW,FUND,966250.71,799962.83,3172612005.92,2736060593.9,0.00030456,0.00029238,-166287.88,-132956.1,-33325.22,-6.56,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,HNW,BOND,454706.22,376453.1,1866242356.42,1609447408.18,0.00024365,0.0002339,-78253.12,-62568.09,-15692.11,7.08,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,HNW,ETF,966250.71,799962.83,3482135128.45,3002993334.77,0.00027749,0.00026639,-166287.88,-132957.06,-33333.23,2.4,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,INSTITUTION,STOCK,2505431.26,1825345.77,9157277994.49,7581347080.75,0.0002736,0.00024077,-680085.49,-431174.7,-248895.62,-15.17,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,INSTITUTION,FUND,734350.54,535015.14,2982255285.56,2469021079.94,0.00024624,0.00021669,-199335.4,-126378.79,-72959.57,2.96,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,INSTITUTION,BOND,345576.73,251771.83,1754267815.04,1452365341.14,0.00019699,0.00017335,-93804.9,-59471.77,-34333.92,0.78,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B008,南京营业部,INSTITUTION,ETF,734350.54,535015.14,3273207020.74,2709901185.3,0.00022435,0.00019743,-199335.4,-126377.66,-72950.54,-7.2,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,RETAIL,STOCK,5274592.12,4366855.92,13566337769.62,11699609692.52,0.0003888,0.00037325,-907736.2,-725783.88,-181928.93,-23.39,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,RETAIL,FUND,1546001.14,1279940.53,4418155978.61,3810217715.96,0.00034992,0.00033592,-266060.61,-212729.76,-53343.05,12.19,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,RETAIL,BOND,727529.95,602324.95,2598915281.54,2241304538.8,0.00027994,0.00026874,-125205.0,-100109.55,-25102.61,7.16,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,RETAIL,ETF,1546001.14,1279940.53,4849195586.28,4181946273.61,0.00031882,0.00030606,-266060.61,-212732.43,-53361.63,33.45,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,HNW,STOCK,2354728.63,1949489.25,6958417928.95,6000939621.92,0.0003384,0.00032486,-405239.38,-324010.66,-81252.72,24.0,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,HNW,FUND,690179.08,571402.02,2266151432.8,1954328995.65,0.00030456,0.00029238,-118777.06,-94968.64,-23803.73,-4.69,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,HNW,BOND,324790.16,268895.07,1333030254.59,1149605291.56,0.00024365,0.0002339,-55895.09,-44691.49,-11208.65,5.05,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,HNW,ETF,690179.08,571402.02,2487239377.46,2144995239.12,0.00027749,0.00026639,-118777.06,-94969.33,-23809.45,1.71,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,INSTITUTION,STOCK,1789593.76,1303818.41,6540912853.21,5415247914.82,0.0002736,0.00024077,-485775.35,-307981.93,-177782.59,-10.83,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,INSTITUTION,FUND,524536.1,382153.67,2130182346.83,1763586485.67,0.00024624,0.00021669,-142382.43,-90270.56,-52113.98,2.12,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,INSTITUTION,BOND,246840.52,179837.02,1253048439.31,1037403815.1,0.00019699,0.00017335,-67003.5,-42479.83,-24524.23,0.56,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-07,B009,重庆营业部,INSTITUTION,ETF,524536.1,382153.67,2338005014.81,1935643703.78,0.00022435,0.00019743,-142382.43,-90269.76,-52107.53,-5.14,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,RETAIL,STOCK,16234783.55,13440842.24,41756130537.66,36010486975.68,0.0003888,0.00037325,-2793941.31,-2233906.22,-559963.07,-72.02,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,RETAIL,FUND,4758471.04,3939557.21,13598739830.27,11727553229.63,0.00034992,0.00033592,-818913.83,-654765.62,-164185.75,37.53,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,RETAIL,BOND,2239280.49,1853909.27,7999258723.69,6898560723.31,0.00027994,0.00026874,-385371.22,-308129.4,-77263.88,22.06,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,RETAIL,ETF,4758471.04,3939557.21,14925446155.18,12871704764.23,0.00031882,0.00030606,-818913.83,-654773.83,-164242.95,102.95,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,HNW,STOCK,7247671.23,6000376.0,21417468170.91,18470424550.6,0.0003384,0.00032486,-1247295.23,-997279.56,-250089.55,73.88,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,HNW,FUND,2124317.43,1758730.9,6975037526.93,6015272363.22,0.00030456,0.00029238,-365586.53,-292306.08,-73266.02,-14.43,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,HNW,BOND,999678.79,827638.07,4102963251.13,3538395507.78,0.00024365,0.0002339,-172040.72,-137556.93,-34499.36,15.57,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,HNW,ETF,2124317.43,1758730.9,7655528992.97,6602128203.54,0.00027749,0.00026639,-365586.53,-292308.19,-73283.62,5.28,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,INSTITUTION,STOCK,5508230.13,4013051.47,20132420080.66,16667711114.46,0.0002736,0.00024077,-1495178.66,-947944.37,-547200.96,-33.33,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,INSTITUTION,FUND,1614481.25,1176239.22,6556535275.31,5428181780.57,0.00024624,0.00021669,-438242.03,-277845.76,-160402.77,6.51,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,INSTITUTION,BOND,759755.88,553524.34,3856785456.07,3193048106.22,0.00019699,0.00017335,-206231.54,-130749.62,-75483.66,1.74,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
2025-08,B001,深圳营业部,INSTITUTION,ETF,1614481.25,1176239.22,7196197253.39,5957760490.87,0.00022435,0.00019743,-438242.03,-277843.29,-160382.91,-15.83,经纪佣金收入 = 交易量 × 平均佣金率；差异按营业部、客户分层和产品类型拆解。
